datetime,location,lat,lon,pm1,pm10,pm25,relativehumidity,temperature,um003,pm25_zscore,temperature_zscore,relativehumidity_zscore
2025-04-09T20:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.29,45.16,10.87,,-0.13,-0.01,0.02
2025-04-09T20:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.92,3.12,33.65,13.17,870.12,-0.19,0.46,-0.92
2025-04-09T21:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.12,45.16,10.87,,0.14,-0.01,0.02
2025-04-09T21:00:00-04:00,Charlotte-1224494,35.23,-80.84,,7.08,3.12,40.71,11.21,836.38,-0.19,0.06,-0.34
2025-04-09T22:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.54,45.16,10.87,,0.6,-0.01,0.02
2025-04-09T22:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.88,3.12,46.96,9.63,1024.75,-0.19,-0.26,0.17
2025-04-09T23:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.54,45.16,10.87,,0.6,-0.01,0.02
2025-04-09T23:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.29,3.12,51.46,8.52,981.62,-0.19,-0.49,0.53
2025-04-10T00:00:00-04:00,Charlotte-1224494,35.23,-80.84,,8.83,3.12,55.15,7.78,933.12,-0.19,-0.64,0.83
2025-04-10T00:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.12,45.16,10.87,,0.46,-0.01,0.02
2025-04-10T01:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.04,45.16,10.87,,0.44,-0.01,0.02
2025-04-10T01:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.38,3.12,57.8,7.34,892.38,-0.19,-0.73,1.05
2025-04-10T02:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.29,45.16,10.87,,0.19,-0.01,0.02
2025-04-10T02:00:00-04:00,Charlotte-1224494,35.23,-80.84,,8.38,3.12,59.82,7.39,843.88,-0.19,-0.72,1.21
2025-04-10T03:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.21,45.16,10.87,,-0.16,-0.01,0.02
2025-04-10T03:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.33,3.12,61.1,7.44,645.25,-0.19,-0.71,1.32
2025-04-10T04:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.79,45.16,10.87,,-0.3,-0.01,0.02
2025-04-10T04:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.88,3.12,61.41,7.45,608.5,-0.19,-0.71,1.34
2025-04-10T08:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.9,3.12,65.6,6.54,926.1,-0.19,-0.89,1.69
2025-04-10T08:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.5,45.16,10.87,,0.59,-0.01,0.02
2025-04-10T09:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.5,3.12,64.8,7.44,913.0,-0.19,-0.71,1.62
2025-04-10T09:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.25,45.16,10.87,,0.51,-0.01,0.02
2025-04-10T10:00:00-04:00,Charlotte-1224494,35.23,-80.84,,7.75,3.12,62.71,8.27,785.25,-0.19,-0.54,1.45
2025-04-10T10:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.08,45.16,10.87,,0.12,-0.01,0.02
2025-04-10T11:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.92,45.16,10.87,,0.07,-0.01,0.02
2025-04-10T11:00:00-04:00,Charlotte-1224494,35.23,-80.84,,7.0,3.12,59.63,10.12,757.88,-0.19,-0.16,1.2
2025-04-10T12:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.96,3.12,50.78,12.98,828.62,-0.19,0.42,0.48
2025-04-10T12:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.62,45.16,10.87,,-0.03,-0.01,0.02
2025-04-10T13:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,8.0,45.16,10.87,,1.4,-0.01,0.02
2025-04-10T13:00:00-04:00,Charlotte-1224494,35.23,-80.84,,12.33,3.12,42.65,15.89,1477.88,-0.19,1.01,-0.18
2025-04-10T14:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,9.75,45.16,10.87,,1.97,-0.01,0.02
2025-04-10T14:00:00-04:00,Charlotte-1224494,35.23,-80.84,,15.46,3.12,42.92,15.79,1833.62,-0.19,0.99,-0.16
2025-04-10T15:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,9.96,45.16,10.87,,2.04,-0.01,0.02
2025-04-10T15:00:00-04:00,Charlotte-1224494,35.23,-80.84,,15.79,3.12,42.05,16.77,1834.0,-0.19,1.19,-0.23
2025-04-10T16:00:00-04:00,Charlotte-1224494,35.23,-80.84,,14.04,3.12,37.47,18.28,1706.12,-0.19,1.5,-0.61
2025-04-10T16:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,9.12,45.16,10.87,,1.77,-0.01,0.02
2025-04-10T17:00:00-04:00,Charlotte-1224494,35.23,-80.84,,14.46,3.12,38.65,17.2,1722.62,-0.19,1.28,-0.51
2025-04-10T17:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,9.25,45.16,10.87,,1.81,-0.01,0.02
2025-04-10T18:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,7.92,45.16,10.87,,1.38,-0.01,0.02
2025-04-10T18:00:00-04:00,Charlotte-1224494,35.23,-80.84,,12.54,3.12,52.77,13.55,1440.0,-0.19,0.53,0.64
2025-04-10T19:00:00-04:00,Charlotte-1224494,35.23,-80.84,,10.88,3.12,67.88,10.13,1163.75,-0.19,-0.16,1.87
2025-04-10T19:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,6.38,45.16,10.87,,0.87,-0.01,0.02
2025-04-10T20:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.67,3.12,70.98,9.95,1025.0,-0.19,-0.2,2.12
2025-04-10T20:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.21,45.16,10.87,,0.49,-0.01,0.02
2025-04-10T21:00:00-04:00,Charlotte-1224494,35.23,-80.84,,13.12,3.12,70.71,9.74,1333.12,-0.19,-0.24,2.1
2025-04-10T21:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,8.0,45.16,10.87,,1.4,-0.01,0.02
2025-04-10T22:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,6.21,45.16,10.87,,0.82,-0.01,0.02
2025-04-10T22:00:00-04:00,Charlotte-1224494,35.23,-80.84,,10.58,3.12,71.32,9.6,1131.0,-0.19,-0.27,2.15
2025-04-10T23:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.17,3.12,71.72,9.39,972.88,-0.19,-0.31,2.18
2025-04-10T23:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.33,45.16,10.87,,0.53,-0.01,0.02
2025-04-11T00:00:00-04:00,Charlotte-1224494,35.23,-80.84,,10.04,3.12,72.3,9.36,990.88,-0.19,-0.32,2.23
2025-04-11T00:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.21,45.16,10.87,,0.49,-0.01,0.02
2025-04-11T01:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.83,45.16,10.87,,0.37,-0.01,0.02
2025-04-11T01:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.25,3.12,72.33,9.38,927.5,-0.19,-0.31,2.23
2025-04-11T02:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.71,45.16,10.87,,-0.32,-0.01,0.02
2025-04-11T02:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.58,3.12,72.08,9.28,641.38,-0.19,-0.33,2.21
2025-04-11T03:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.04,45.16,10.87,,-0.21,-0.01,0.02
2025-04-11T03:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.88,3.12,72.15,9.25,667.25,-0.19,-0.34,2.22
2025-04-11T04:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.58,45.16,10.87,,-0.04,-0.01,0.02
2025-04-11T04:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.62,3.12,72.23,9.04,718.88,-0.19,-0.38,2.23
2025-04-11T05:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.71,45.16,10.87,,0.0,-0.01,0.02
2025-04-11T05:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.88,3.12,72.42,8.82,741.88,-0.19,-0.43,2.24
2025-04-11T06:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.29,45.16,10.87,,0.19,-0.01,0.02
2025-04-11T06:00:00-04:00,Charlotte-1224494,35.23,-80.84,,8.75,3.12,72.69,9.05,842.88,-0.19,-0.38,2.26
2025-04-11T07:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.21,45.16,10.87,,0.17,-0.01,0.02
2025-04-11T07:00:00-04:00,Charlotte-1224494,35.23,-80.84,,8.75,3.12,72.81,9.08,851.0,-0.19,-0.38,2.27
2025-04-11T08:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.54,45.16,10.87,,0.27,-0.01,0.02
2025-04-11T08:00:00-04:00,Charlotte-1224494,35.23,-80.84,,8.42,3.12,72.75,9.14,855.5,-0.19,-0.36,2.27
2025-04-11T09:00:00-04:00,Charlotte-1224494,35.23,-80.84,,8.17,3.12,73.3,9.29,798.62,-0.19,-0.33,2.31
2025-04-11T09:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.79,45.16,10.87,,0.03,-0.01,0.02
2025-04-11T10:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.79,3.12,71.23,10.3,742.5,-0.19,-0.13,2.14
2025-04-11T10:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.42,45.16,10.87,,-0.09,-0.01,0.02
2025-04-11T11:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.04,45.16,10.87,,-0.21,-0.01,0.02
2025-04-11T11:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.88,3.12,64.88,10.99,660.25,-0.19,0.01,1.63
2025-04-11T12:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.54,45.16,10.87,,-0.38,-0.01,0.02
2025-04-11T12:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.04,3.12,58.62,12.17,640.62,-0.19,0.25,1.12
2025-04-11T13:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.88,45.16,10.87,,-0.27,-0.01,0.02
2025-04-11T13:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.17,3.12,48.85,14.26,667.75,-0.19,0.68,0.32
2025-04-11T14:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.88,3.12,40.82,16.45,737.5,-0.19,1.12,-0.33
2025-04-11T14:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.46,45.16,10.87,,-0.08,-0.01,0.02
2025-04-11T15:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.67,45.16,10.87,,-0.34,-0.01,0.02
2025-04-11T15:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.08,3.12,38.48,16.61,660.62,-0.19,1.16,-0.52
2025-04-11T16:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,1.5,45.16,10.87,,-0.72,-0.01,0.02
2025-04-11T16:00:00-04:00,Charlotte-1224494,35.23,-80.84,,3.12,3.12,47.58,14.11,445.75,-0.19,0.65,0.22
2025-04-11T17:00:00-04:00,Charlotte-1224494,35.23,-80.84,,1.83,3.12,46.16,13.03,284.62,-0.19,0.43,0.1
2025-04-11T17:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,0.62,45.16,10.87,,-1.0,-0.01,0.02
2025-04-11T18:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,1.04,45.16,10.87,,-0.87,-0.01,0.02
2025-04-11T18:00:00-04:00,Charlotte-1224494,35.23,-80.84,,2.46,3.12,49.51,12.44,356.25,-0.19,0.31,0.37
2025-04-11T19:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,1.21,45.16,10.87,,-0.81,-0.01,0.02
2025-04-11T19:00:00-04:00,Charlotte-1224494,35.23,-80.84,,2.79,3.12,52.12,12.29,402.62,-0.19,0.28,0.59
2025-04-11T20:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,1.12,45.16,10.87,,-0.84,-0.01,0.02
2025-04-11T20:00:00-04:00,Charlotte-1224494,35.23,-80.84,,2.38,3.12,56.1,11.43,371.38,-0.19,0.1,0.91
2025-04-11T21:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,0.83,45.16,10.87,,-0.94,-0.01,0.02
2025-04-11T21:00:00-04:00,Charlotte-1224494,35.23,-80.84,,2.29,3.12,56.19,10.48,329.75,-0.19,-0.09,0.92
2025-04-11T22:00:00-04:00,Charlotte-1224494,35.23,-80.84,,2.25,3.12,56.98,9.28,306.38,-0.19,-0.33,0.98
2025-04-11T22:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,0.67,45.16,10.87,,-0.99,-0.01,0.02
2025-04-11T23:00:00-04:00,Charlotte-1224494,35.23,-80.84,,2.5,3.12,61.26,8.64,342.0,-0.19,-0.46,1.33
2025-04-11T23:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,0.92,45.16,10.87,,-0.91,-0.01,0.02
2025-04-12T00:00:00-04:00,Charlotte-1224494,35.23,-80.84,,2.58,3.12,63.93,8.19,353.12,-0.19,-0.56,1.55
2025-04-12T00:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,1.04,45.16,10.87,,-0.87,-0.01,0.02
2025-04-12T01:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,0.67,45.16,10.87,,-0.99,-0.01,0.02
2025-04-12T01:00:00-04:00,Charlotte-1224494,35.23,-80.84,,2.08,3.12,64.25,8.0,276.5,-0.19,-0.59,1.58
2025-04-12T02:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,0.33,45.16,10.87,,-1.1,-0.01,0.02
2025-04-12T02:00:00-04:00,Charlotte-1224494,35.23,-80.84,,1.29,3.12,62.35,8.06,211.0,-0.19,-0.58,1.42
2025-04-12T03:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,1.21,45.16,10.87,,-0.81,-0.01,0.02
2025-04-12T03:00:00-04:00,Charlotte-1224494,35.23,-80.84,,3.71,3.12,61.27,8.11,416.62,-0.19,-0.57,1.33
2025-04-12T04:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.88,3.12,58.36,7.88,528.12,-0.19,-0.62,1.1
2025-04-12T04:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.08,45.16,10.87,,-0.53,-0.01,0.02
2025-04-12T05:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.58,45.16,10.87,,-0.36,-0.01,0.02
2025-04-12T05:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.38,3.12,54.71,7.59,571.0,-0.19,-0.68,0.8
2025-04-12T06:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.88,3.12,51.7,7.11,553.12,-0.19,-0.78,0.55
2025-04-12T06:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.29,45.16,10.87,,-0.46,-0.01,0.02
2025-04-12T07:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.62,3.12,51.81,6.62,509.75,-0.19,-0.88,0.56
2025-04-12T07:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.5,45.16,10.87,,-0.39,-0.01,0.02
2025-04-12T08:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.67,3.12,54.21,6.21,501.75,-0.19,-0.96,0.76
2025-04-12T08:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.5,45.16,10.87,,-0.39,-0.01,0.02
2025-04-12T09:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.54,3.12,52.48,6.96,603.25,-0.19,-0.81,0.62
2025-04-12T09:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.96,45.16,10.87,,-0.24,-0.01,0.02
2025-04-12T10:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.17,45.16,10.87,,-0.17,-0.01,0.02
2025-04-12T10:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.08,3.12,48.23,7.92,630.88,-0.19,-0.61,0.27
2025-04-12T11:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.12,45.16,10.87,,-0.19,-0.01,0.02
2025-04-12T11:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.5,3.12,46.51,8.7,614.25,-0.19,-0.45,0.13
2025-04-12T12:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.54,3.12,43.15,10.26,628.25,-0.19,-0.14,-0.14
2025-04-12T12:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.5,45.16,10.87,,-0.39,-0.01,0.02
2025-04-12T13:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.67,3.12,40.3,11.25,666.38,-0.19,0.07,-0.38
2025-04-12T13:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.83,45.16,10.87,,-0.28,-0.01,0.02
2025-04-12T14:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.0,45.16,10.87,,-0.23,-0.01,0.02
2025-04-12T14:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.08,3.12,38.73,12.02,692.62,-0.19,0.22,-0.5
2025-04-12T15:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.17,3.12,38.79,11.81,724.38,-0.19,0.18,-0.5
2025-04-12T15:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.04,45.16,10.87,,-0.21,-0.01,0.02
2025-04-12T16:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.88,45.16,10.87,,-0.27,-0.01,0.02
2025-04-12T16:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.62,3.12,37.1,12.59,691.88,-0.19,0.34,-0.64
2025-04-12T17:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.17,3.12,35.32,12.68,635.38,-0.19,0.36,-0.78
2025-04-12T17:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.62,45.16,10.87,,-0.35,-0.01,0.02
2025-04-12T18:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.71,45.16,10.87,,-0.32,-0.01,0.02
2025-04-12T18:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.83,3.12,36.3,11.74,651.62,-0.19,0.17,-0.7
2025-04-12T19:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.29,45.16,10.87,,0.19,-0.01,0.02
2025-04-12T19:00:00-04:00,Charlotte-1224494,35.23,-80.84,,8.62,3.12,36.14,11.1,861.75,-0.19,0.04,-0.72
2025-04-12T20:00:00-04:00,Charlotte-1224494,35.23,-80.84,,8.04,3.12,37.97,9.5,788.25,-0.19,-0.29,-0.57
2025-04-12T20:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.83,45.16,10.87,,0.04,-0.01,0.02
2025-04-12T21:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.54,45.16,10.87,,-0.05,-0.01,0.02
2025-04-12T21:00:00-04:00,Charlotte-1224494,35.23,-80.84,,7.58,3.12,40.31,8.07,717.12,-0.19,-0.58,-0.38
2025-04-12T22:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.25,45.16,10.87,,0.18,-0.01,0.02
2025-04-12T22:00:00-04:00,Charlotte-1224494,35.23,-80.84,,8.42,3.12,45.42,7.0,780.12,-0.19,-0.8,0.04
2025-04-12T23:00:00-04:00,Charlotte-1224494,35.23,-80.84,,10.21,3.12,50.27,5.66,906.38,-0.19,-1.07,0.44
2025-04-12T23:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.21,45.16,10.87,,0.49,-0.01,0.02
2025-04-13T00:00:00-04:00,Charlotte-1224494,35.23,-80.84,,11.67,3.12,55.08,4.58,936.75,-0.19,-1.29,0.83
2025-04-13T00:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.54,45.16,10.87,,0.6,-0.01,0.02
2025-04-13T01:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,7.58,45.16,10.87,,1.27,-0.01,0.02
2025-04-13T01:00:00-04:00,Charlotte-1224494,35.23,-80.84,,14.04,3.12,58.49,3.86,1118.25,-0.19,-1.44,1.11
2025-04-13T02:00:00-04:00,Charlotte-1224494,35.23,-80.84,,17.0,3.12,60.67,3.37,1401.12,-0.19,-1.54,1.28
2025-04-13T02:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,9.88,45.16,10.87,,2.02,-0.01,0.02
2025-04-13T03:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,8.33,45.16,10.87,,1.51,-0.01,0.02
2025-04-13T03:00:00-04:00,Charlotte-1224494,35.23,-80.84,,14.25,3.12,61.62,2.95,1200.62,-0.19,-1.62,1.36
2025-04-13T04:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,7.58,45.16,10.87,,1.27,-0.01,0.02
2025-04-13T04:00:00-04:00,Charlotte-1224494,35.23,-80.84,,13.42,3.12,62.25,2.56,1136.12,-0.19,-1.7,1.41
2025-04-13T05:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,6.42,45.16,10.87,,0.89,-0.01,0.02
2025-04-13T05:00:00-04:00,Charlotte-1224494,35.23,-80.84,,12.42,3.12,63.16,2.06,1039.62,-0.19,-1.8,1.49
2025-04-13T06:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.67,3.12,63.95,1.69,860.25,-0.19,-1.88,1.55
2025-04-13T06:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.67,45.16,10.87,,0.64,-0.01,0.02
2025-04-13T07:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.88,45.16,10.87,,0.71,-0.01,0.02
2025-04-13T07:00:00-04:00,Charlotte-1224494,35.23,-80.84,,10.58,3.12,64.17,1.5,913.62,-0.19,-1.92,1.57
2025-04-13T08:00:00-04:00,Charlotte-1224494,35.23,-80.84,,11.33,3.12,64.73,1.53,1024.12,-0.19,-1.91,1.61
2025-04-13T08:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,6.62,45.16,10.87,,0.95,-0.01,0.02
2025-04-13T09:00:00-04:00,Charlotte-1224494,35.23,-80.84,,12.79,3.12,66.37,3.44,1075.88,-0.19,-1.52,1.75
2025-04-13T09:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,7.21,45.16,10.87,,1.15,-0.01,0.02
2025-04-13T10:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.42,45.16,10.87,,-0.09,-0.01,0.02
2025-04-13T10:00:00-04:00,Charlotte-1224494,35.23,-80.84,,7.29,3.12,50.9,7.02,732.25,-0.19,-0.79,0.49
2025-04-13T11:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.25,3.12,40.06,9.08,626.12,-0.19,-0.38,-0.4
2025-04-13T11:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.79,45.16,10.87,,-0.3,-0.01,0.02
2025-04-13T12:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.21,3.12,34.1,10.59,632.75,-0.19,-0.07,-0.88
2025-04-13T12:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.5,45.16,10.87,,-0.39,-0.01,0.02
2025-04-13T13:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.54,45.16,10.87,,-0.38,-0.01,0.02
2025-04-13T13:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.54,3.12,28.23,14.57,627.12,-0.19,0.74,-1.36
2025-04-13T14:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.68,45.16,10.87,,-0.33,-0.01,0.02
2025-04-13T14:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.68,3.12,22.01,18.69,686.05,-0.19,1.58,-1.87
2025-04-13T15:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.62,45.16,10.87,,-0.35,-0.01,0.02
2025-04-13T15:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.88,3.12,22.04,18.06,678.38,-0.19,1.45,-1.86
2025-04-13T16:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.17,3.12,21.83,18.21,605.5,-0.19,1.48,-1.88
2025-04-13T16:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.25,45.16,10.87,,-0.47,-0.01,0.02
2025-04-13T17:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.58,3.12,21.2,17.99,638.88,-0.19,1.44,-1.93
2025-04-13T17:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.42,45.16,10.87,,-0.42,-0.01,0.02
2025-04-13T18:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.75,45.16,10.87,,-0.31,-0.01,0.02
2025-04-13T18:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.08,3.12,21.92,17.77,682.62,-0.19,1.39,-1.87
2025-04-13T19:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.12,3.12,23.84,16.56,692.88,-0.19,1.15,-1.72
2025-04-13T19:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.0,45.16,10.87,,-0.23,-0.01,0.02
2025-04-13T20:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.83,45.16,10.87,,0.7,-0.01,0.02
2025-04-13T20:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.5,3.12,28.52,14.75,1248.38,-0.19,0.78,-1.34
2025-04-13T21:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.5,3.12,33.81,12.52,616.5,-0.19,0.32,-0.91
2025-04-13T21:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.54,45.16,10.87,,-0.38,-0.01,0.02
2025-04-13T22:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.5,3.12,40.32,10.73,664.12,-0.19,-0.04,-0.37
2025-04-13T22:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.0,45.16,10.87,,-0.23,-0.01,0.02
2025-04-13T23:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.29,3.12,46.37,9.72,722.25,-0.19,-0.24,0.12
2025-04-13T23:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.08,45.16,10.87,,-0.2,-0.01,0.02
2025-04-14T00:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.83,45.16,10.87,,0.04,-0.01,0.02
2025-04-14T00:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.54,3.12,49.98,9.21,757.0,-0.19,-0.35,0.41
2025-04-14T01:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.75,45.16,10.87,,0.02,-0.01,0.02
2025-04-14T01:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.33,3.12,50.47,8.92,743.88,-0.19,-0.41,0.45
2025-04-14T02:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.42,45.16,10.87,,-0.09,-0.01,0.02
2025-04-14T02:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.46,3.12,50.47,8.81,711.38,-0.19,-0.43,0.45
2025-04-14T03:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.75,45.16,10.87,,0.02,-0.01,0.02
2025-04-14T03:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.67,3.12,51.97,8.44,745.12,-0.19,-0.51,0.57
2025-04-14T04:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.5,3.12,54.45,7.98,701.25,-0.19,-0.6,0.78
2025-04-14T04:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,3.54,45.16,10.87,,-0.05,-0.01,0.02
2025-04-14T05:00:00-04:00,Charlotte-1224494,35.23,-80.84,,6.29,3.12,54.61,8.08,696.12,-0.19,-0.58,0.79
